action,reason,source_path,kept_path,date,image_index,format,width,height
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-06-26_guardian_610096c0b0_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-06-26_guardian_610096c0b0_img01.jpg,2013-06-26,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-17_guardian_1d9d5bad4c_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-17_guardian_1d9d5bad4c_img02.jpg,2013-07-17,2,JPEG,445,334
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-17_guardian_1d9d5bad4c_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-17_guardian_1d9d5bad4c_img04.jpg,2013-07-17,4,JPEG,445,576
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-22_guardian_56c78de709_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-22_guardian_56c78de709_img01.jpg,2013-07-22,1,JPEG,460,276
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img02.jpg,2013-07-23,2,JPEG,445,334
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img04.jpg,2013-07-23,4,JPEG,445,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img05.jpg,2013-07-23,5,JPEG,445,303
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-08-21_guardian_b5d78debaf_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-08-21_guardian_b5d78debaf_img02.jpg,2013-08-21,2,JPEG,445,217
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-08-23_guardian_55513e68b7_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-05-16_guardian_8df57908c2_img03.jpg,2013-08-23,2,JPEG,445,303
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-08-28_guardian_57d34762e9_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-08-28_guardian_57d34762e9_img02.jpg,2013-08-28,2,JPEG,445,394
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-03_guardian_3c4c1d71dc_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-03_guardian_3c4c1d71dc_img02.jpg,2013-09-03,2,JPEG,445,270
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-09_guardian_ee43700bbc_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img04.jpg,2013-09-09,4,JPEG,445,279
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-16_guardian_631c4345d1_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img04.jpg,2013-09-16,2,JPEG,445,279
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-16_guardian_631c4345d1_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img05.jpg,2013-09-16,3,JPEG,445,303
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_4b14c5a16a_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_4b14c5a16a_img02.jpg,2013-09-18,2,JPEG,445,406
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_476de0072e_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_476de0072e_img03.jpg,2013-09-18,3,JPEG,465,233
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_4b14c5a16a_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_4b14c5a16a_img03.jpg,2013-09-18,3,JPEG,445,417
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_476de0072e_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_476de0072e_img05.jpg,2013-09-18,5,JPEG,460,431
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_476de0072e_img08.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_476de0072e_img08.jpg,2013-09-18,8,JPEG,450,282
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_476de0072e_img09.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_476de0072e_img09.jpg,2013-09-18,9,JPEG,350,261
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_476de0072e_img10.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-18_guardian_476de0072e_img10.jpg,2013-09-18,10,JPEG,460,368
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-19_guardian_62bbe842ff_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-19_guardian_62bbe842ff_img02.jpg,2013-09-19,2,JPEG,445,303
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-23_guardian_e1c3c5994e_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-23_guardian_e1c3c5994e_img02.jpg,2013-09-23,2,JPEG,445,299
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-23_guardian_e1c3c5994e_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img04.jpg,2013-09-23,3,JPEG,445,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_4779145467_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_4779145467_img02.jpg,2013-09-27,2,JPEG,445,351
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_c9c0199a4c_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_c9c0199a4c_img02.jpg,2013-09-27,2,JPEG,445,334
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_4779145467_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_4779145467_img03.jpg,2013-09-27,3,JPEG,445,345
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_c9c0199a4c_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-05-16_guardian_8df57908c2_img03.jpg,2013-09-27,3,JPEG,445,303
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_e30b3e09d4_img10.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_e30b3e09d4_img10.jpg,2013-09-27,10,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_e30b3e09d4_img15.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-09-27_guardian_e30b3e09d4_img15.jpg,2013-09-27,15,JPEG,460,276
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-01_guardian_84abc54ecf_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-01_guardian_84abc54ecf_img02.jpg,2013-10-01,2,JPEG,445,358
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-01_guardian_84abc54ecf_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-01_guardian_84abc54ecf_img03.jpg,2013-10-01,3,JPEG,445,241
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-01_guardian_84abc54ecf_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-01_guardian_84abc54ecf_img04.jpg,2013-10-01,4,JPEG,445,243
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-02_guardian_a00e38e760_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-02_guardian_a00e38e760_img02.jpg,2013-10-02,2,JPEG,445,236
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-02_guardian_a00e38e760_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-02_guardian_a00e38e760_img03.jpg,2013-10-02,3,JPEG,445,227
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-02_guardian_a00e38e760_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-02_guardian_a00e38e760_img04.jpg,2013-10-02,4,JPEG,445,241
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-11_guardian_d76900f636_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-11_guardian_d76900f636_img02.jpg,2013-10-11,2,JPEG,445,264
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-11_guardian_d76900f636_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-11_guardian_d76900f636_img03.jpg,2013-10-11,3,JPEG,445,322
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-11_guardian_d76900f636_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-11_guardian_d76900f636_img04.jpg,2013-10-11,4,JPEG,445,334
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-16_guardian_c4555280c5_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-16_guardian_c4555280c5_img01.jpg,2013-10-16,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-18_guardian_6fb1004998_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-18_guardian_6fb1004998_img02.jpg,2013-10-18,2,JPEG,445,591
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-21_guardian_93c6ec1d4c_img07.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-21_guardian_93c6ec1d4c_img07.jpg,2013-10-21,7,JPEG,465,279
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-23_guardian_1b0f7ded44_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-11_guardian_d76900f636_img03.jpg,2013-10-23,2,JPEG,445,322
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-24_guardian_00b6e52203_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-24_guardian_00b6e52203_img01.jpg,2013-10-24,1,JPEG,465,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-11-08_guardian_acefabfa88_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-11-08_guardian_acefabfa88_img03.jpg,2013-11-08,3,JPEG,460,276
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-11-20_guardian_48f2206ab4_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-11-20_guardian_48f2206ab4_img02.jpg,2013-11-20,2,JPEG,445,619
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-11-20_guardian_8fa2de334c_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-11-20_guardian_8fa2de334c_img05.jpg,2013-11-20,5,JPEG,465,164
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-11-21_guardian_adad640767_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-11-21_guardian_adad640767_img02.jpg,2013-11-21,2,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-11-21_guardian_adad640767_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-11-21_guardian_adad640767_img03.jpg,2013-11-21,3,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-04_guardian_5d00f40ace_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-04_guardian_5d00f40ace_img02.jpg,2013-12-04,2,JPEG,445,294
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img03.jpg,2013-12-17,3,JPEG,361,271
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img04.jpg,2013-12-17,4,JPEG,445,334
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img05.jpg,2013-12-17,5,JPEG,445,260
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img07.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img07.jpg,2013-12-17,7,JPEG,445,213
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img08.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img08.jpg,2013-12-17,8,JPEG,445,345
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img09.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-17_guardian_7d8e49bb7e_img09.jpg,2013-12-17,9,JPEG,445,375
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-26_guardian_4aa60a0deb_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-07-23_guardian_d950a68ea3_img04.jpg,2013-12-26,2,JPEG,445,279
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-26_guardian_4aa60a0deb_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-26_guardian_4aa60a0deb_img03.jpg,2013-12-26,3,JPEG,445,239
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-27_guardian_9be642396a_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-27_guardian_9be642396a_img02.jpg,2013-12-27,2,JPEG,445,268
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-31_guardian_cba48fc157_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-01_guardian_84abc54ecf_img02.jpg,2013-12-31,2,JPEG,445,358
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-31_guardian_cba48fc157_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-31_guardian_cba48fc157_img03.jpg,2013-12-31,3,JPEG,445,353
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-31_guardian_1ce2dc07b0_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-12-31_guardian_1ce2dc07b0_img05.jpg,2013-12-31,5,JPEG,140,84
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-01-06_guardian_f281d1c00e_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-01-06_guardian_f281d1c00e_img02.jpg,2014-01-06,2,JPEG,445,334
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-01-09_guardian_ae2b932bd7_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-01-09_guardian_ae2b932bd7_img02.jpg,2014-01-09,2,JPEG,445,128
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-01-20_guardian_4088cf8e0c_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-05-16_guardian_8df57908c2_img03.jpg,2014-01-20,2,JPEG,445,303
removed_from_dedup,exact_visual_duplicate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-01-20_guardian_4088cf8e0c_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2013-10-01_guardian_84abc54ecf_img02.jpg,2014-01-20,3,JPEG,445,358
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-01-23_guardian_fbf3eaa997_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-01-23_guardian_fbf3eaa997_img02.jpg,2014-01-23,2,JPEG,445,162
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-01-30_guardian_f82cf818f2_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-01-30_guardian_f82cf818f2_img02.jpg,2014-01-30,2,JPEG,445,581
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-05_guardian_ccf1116696_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-05_guardian_ccf1116696_img02.jpg,2014-02-05,2,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-06_guardian_6a8f39403c_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-06_guardian_6a8f39403c_img03.jpg,2014-02-06,3,JPEG,445,312
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-06_guardian_6a8f39403c_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-06_guardian_6a8f39403c_img04.jpg,2014-02-06,4,JPEG,445,303
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-10_guardian_3fb325ad4b_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-10_guardian_3fb325ad4b_img02.jpg,2014-02-10,2,JPEG,445,486
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-10_guardian_3fb325ad4b_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-10_guardian_3fb325ad4b_img03.jpg,2014-02-10,3,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-12_guardian_554c07c607_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-12_guardian_554c07c607_img02.jpg,2014-02-12,2,JPEG,445,347
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-14_guardian_8e9a04b49a_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-14_guardian_8e9a04b49a_img01.jpg,2014-02-14,1,JPEG,460,276
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-14_guardian_00aa68e80b_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-14_guardian_00aa68e80b_img04.jpg,2014-02-14,4,JPEG,465,248
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-14_guardian_75c47757d8_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-14_guardian_75c47757d8_img04.jpg,2014-02-14,4,JPEG,445,267
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-14_guardian_00aa68e80b_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-14_guardian_00aa68e80b_img05.jpg,2014-02-14,5,JPEG,465,434
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-18_guardian_9299a9ad3d_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2014-02-18_guardian_9299a9ad3d_img01.jpg,2014-02-18,1,JPEG,460,276
